,Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
0,2007-01-02,3723.877,3749.405,3574.433,3478.899902,5793,3270.685059,,,3600.9126340000003,20860086.888762,,,,,,,
1,2007-01-03,3717.495,3765.36,3664.312,3520.899902,8216,3310.171143,42.0,,3650.190634,29989966.248944,,,,,,,
2,2007-01-04,3744.087,3753.66,3690.9040000000005,3473.0500490000004,5906,3265.185059,-47.84985299999971,,3639.204683,21493142.857798,,,,,,,
3,2007-01-05,3680.2670000000003,3764.243,3680.2670000000003,3519.649902,7813,3308.996094,46.59985299999971,,3654.719967333333,28554327.104775332,,,,,,,
4,2007-01-08,3722.813,3754.723,3685.585,3516.1999509999996,1906,3305.75293,-3.4499510000005102,,3652.169317,6961034.718202,,,,,,,
5,2007-01-09,3693.0840000000003,3838.752,3693.0840000000003,3531.4499509999996,18738,3320.089844,15.25,,3687.7619836666668,69101284.049946,,,,,,,
6,2007-01-10,3744.087,3775.9959999999996,3722.813,3516.25,3094,3305.799561,-15.1999509999996,,3671.686333333333,11360197.515333332,,,-0.22012416814530927,,,,
7,2007-01-11,3775.9959999999996,3775.9959999999996,3686.6490000000003,3485.0,855,3276.420166,-31.25,,3649.215,3120078.825,,,-1.0279293739967887,,,,
8,2007-01-12,3754.723,3773.55,3669.63,3463.899902,27305,3256.5830079999996,-21.10009799999989,,3635.6933006666673,99272605.57470335,,,-1.21645970364589,,,,
9,2007-01-15,3774.933,3828.116,3722.813,3556.600098,2488,3343.7346190000003,92.70019599999978,,3702.509699333333,9211844.131941333,,7751.243597909145,-0.6683335225458564,,,,
10,2007-01-16,3775.9970000000003,3807.906,3724.941,3509.9499509999996,1683,3299.876465,-46.65014700000029,,3680.9323170000002,6195009.089511001,,7756.2229473298175,-0.9441707702132227,,,,
11,2007-01-17,3732.386,3750.415,3686.6490000000003,3473.5,17450,3265.608398,-36.4499509999996,,3636.8546666666666,63463113.93333333,,7742.855982150736,-1.1596953678409685,8694.850386700326,,,
12,2007-01-18,3768.0190000000002,3768.0190000000002,3672.821,3467.9499509999996,1013,3260.390625,-5.550049000000399,,3636.2633169999995,3683534.7401209995,,7736.607661547951,-1.2725417323927708,8688.497221648671,,,
13,2007-01-19,3749.405,3749.405,3682.9790000000003,3507.850098,860,3297.902588,39.90014700000029,,3646.7446993333338,3136200.441426667,,7736.585678951395,-1.0207835518594723,8687.879737114377,,,
14,2007-01-22,3748.341,3748.341,3690.903,3471.5,1901,3263.728271,-36.35009799999989,50.291740438977115,3636.914666666666,6913774.781333332,53.11159917481545,7725.331710335066,-1.2501419683757573,8684.035236063834,,,
15,2007-01-23,3674.949,3733.45,3674.949,3488.8000490000004,763,3279.9926760000003,17.3000490000004,50.24619815458758,3632.3996829999996,2771520.958129,47.71220864450517,7718.079677970267,-1.1849766637689523,8678.498967203845,,,
16,2007-01-24,3712.177,3733.45,3697.285,3490.4499509999996,1046,3281.543945,1.6499019999992015,50.198239991009984,3640.3949836666666,3807853.1529153334,43.61341200950989,7714.040385657434,-1.3500466298996947,8674.187409707238,,,
17,2007-01-25,3701.54,3775.9959999999996,3693.562,3541.399902,8941,3329.44458,50.94995100000051,50.224002746305274,3670.319300666666,32816324.86726066,44.498331945691774,7731.182536346623,-1.2737688199660786,8682.336982423449,,,
18,2007-01-29,3733.45,3871.7259999999997,3733.45,3609.350098,5964,3393.327881,67.95019599999978,50.343945399766326,3738.1753659999995,22294477.882823996,42.45600802292373,7771.427850649996,-0.3191015912118856,8711.408817712358,,,
19,2007-01-31,3770.678,3845.0809999999997,3770.678,3601.8000490000004,1422,3386.229736,-7.55004899999949,50.239485604768646,3739.1863496666665,5317122.989225999,33.12193432142837,7790.795707007319,-0.37173526885763997,8740.616141128881,,,
20,2007-02-01,3775.9959999999996,3823.755,3765.36,3568.0,1307,3354.452393,-33.8000490000004,50.193307037213735,3719.0383333333334,4860783.101666667,33.86032521467979,7804.469112248745,-0.5435035598672624,8761.277119031074,,,
21,2007-02-02,3799.397,3828.5409999999997,3768.0190000000002,3588.649902,2468,3373.866211,20.64990200000011,50.229531437387074,3728.4033006666664,9201699.346045332,30.49686090077192,7829.396703504926,-0.43856293164343463,8772.466927416655,,,
22,2007-02-05,3781.3140000000003,3951.5,3776.528,3686.5500490000004,6004,3465.907471,97.90014700000029,50.30573452826439,3804.8593496666667,22844375.535398666,46.80284226267056,7884.449047618253,-0.0271846373934802,8818.099803162799,,,
23,2007-02-06,3882.362,4061.0570000000002,3882.362,3788.0,3889,3561.2854,101.4499509999996,50.508098258853614,3910.473,15207829.497,48.17382150278844,7960.579271623785,0.2569776459543668,8895.311382223965,,,
24,2007-02-07,4087.117,4095.094,3914.272,3688.600098,3045,3467.834717,-99.39990200000011,50.297259878594545,3899.322032666667,11873435.589470001,46.65554152330572,8004.054974084625,-0.1240167180984612,8939.342473182993,,,
25,2007-02-08,4025.9570000000003,4025.9570000000003,3919.59,3707.899902,1692,3485.9792479999996,19.299804000000222,50.289253868459,3884.4823006666666,6572544.052728,66.87665406015591,8048.287386429928,-0.17426197480393296,8980.539635257828,15574.894245984486,-6594.3546107266575,
26,2007-02-09,3982.2929999999997,3985.5370000000003,3892.9990000000003,3664.1999509999996,1907,3444.894775,-43.69995100000051,50.015100523857264,3847.578650333333,7337332.486185666,64.4862008289541,8075.750584097522,-0.30679289669855264,9012.584830775211,15606.732743212086,-6594.147912436874,
27,2007-02-12,3851.5159999999996,3914.7509999999997,3773.869,3593.0500490000004,3686,3378.003418,-71.1499019999992,50.102483408358616,3760.5566830000002,13861411.933538001,63.33086751701413,8071.871637380658,-0.5349505495681417,9020.474009559972,15617.079545977593,-6596.605536417621,
28,2007-02-13,3723.877,3850.3990000000003,3669.8959999999997,3506.4499509999996,2434,3296.5864260000003,-86.6000980000008,50.06204083886838,3675.5816503333335,8946365.736911334,62.40367517254624,8031.77778281632,-0.38439985371521035,9004.064742865514,15616.207788818609,-6612.143045953095,
29,2007-02-14,3701.6459999999997,3773.7090000000003,3669.63,3531.8000490000004,852,3320.419434,25.3500980000008,50.09920891362003,3658.3796830000006,3116939.4899160005,62.473699196493364,8005.675075568462,-0.32395208760318084,8989.907188674253,15614.27319015512,-6624.3660014808665,
